Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength,Time Diff (sec),Time Range
bf56c930-b1c2-4505-ab58-1e0981c98a64-8,EDC_BS6_PERIODIC,2025-11-26 00:07:34,2025-11-26 00:08:28,18.54208,73.9527168,61715.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.549,55.97,5.0,-61.0,54.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-7,EDC_BS6_PERIODIC,2025-11-26 00:07:40,2025-11-26 00:08:28,18.5420928,73.9526784,61716.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.512,55.97,6.0,-61.0,48.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-6,EDC_BS6_PERIODIC,2025-11-26 00:07:46,2025-11-26 00:08:28,18.5420928,73.952672,61717.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.445,55.97,6.0,-61.0,42.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-5,EDC_BS6_PERIODIC,2025-11-26 00:07:52,2025-11-26 00:08:28,18.54216,73.952576,61718.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.398,11.71,8.0,-61.0,36.0,0-5Mins
2cd0e3f6-55ba-4392-8dd0-b2ad9f21675e,HEARTBEAT_MESSAGE,2025-11-26 00:07:55,2025-11-26 00:07:55,0.0,0.0,,,,,ObG5CU0302,G131b15423,,,0.0,,1,,,,,0.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-4,EDC_BS6_PERIODIC,2025-11-26 00:07:58,2025-11-26 00:08:28,18.5421376,73.9525504,61719.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.34,11.71,8.0,-61.0,30.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-3,EDC_BS6_PERIODIC,2025-11-26 00:08:04,2025-11-26 00:08:28,18.542152,73.9525248,61720.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.306,11.71,7.0,-61.0,24.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-2,EDC_BS6_PERIODIC,2025-11-26 00:08:10,2025-11-26 00:08:28,18.5421312,73.9524864,61721.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.244,11.71,6.0,-61.0,18.0,0-5Mins
bf56c930-b1c2-4505-ab58-1e0981c98a64-1,EDC_BS6_PERIODIC,2025-11-26 00:08:16,2025-11-26 00:08:28,18.5421184,73.9524736,61722.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.192,11.71,5.0,-61.0,12.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-10,EDC_BS6_PERIODIC,2025-11-26 00:08:22,2025-11-26 00:09:29,18.5421216,73.9524864,61723.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,561.104,11.71,6.0,-61.0,67.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-9,EDC_BS6_PERIODIC,2025-11-26 00:08:28,2025-11-26 00:09:29,18.5421248,73.9525248,61724.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.984,11.71,6.0,-61.0,61.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-8,EDC_BS6_PERIODIC,2025-11-26 00:08:34,2025-11-26 00:09:29,18.5421344,73.952608,61725.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.853,11.71,5.0,-61.0,55.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-7,EDC_BS6_PERIODIC,2025-11-26 00:08:40,2025-11-26 00:09:29,18.542128,73.9526784,61726.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.792,92.93,5.0,-61.0,49.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-6,EDC_BS6_PERIODIC,2025-11-26 00:08:46,2025-11-26 00:09:29,18.54212,73.9526656,61727.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.581,92.93,4.0,-61.0,43.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-5,EDC_BS6_PERIODIC,2025-11-26 00:08:52,2025-11-26 00:09:29,18.5421408,73.9526784,61728.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.484,92.93,5.0,-61.0,37.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-4,EDC_BS6_PERIODIC,2025-11-26 00:08:58,2025-11-26 00:09:29,18.5421568,73.9527296,61729.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.4,92.93,5.0,-61.0,31.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-3,EDC_BS6_PERIODIC,2025-11-26 00:09:04,2025-11-26 00:09:29,18.5420992,73.9527296,61730.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.362,92.93,6.0,-61.0,25.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-2,EDC_BS6_PERIODIC,2025-11-26 00:09:10,2025-11-26 00:09:29,18.5421104,73.9527104,61731.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.138,92.93,5.0,-61.0,19.0,0-5Mins
d9ee75f1-3adb-420f-bd8f-877b4058b127-1,EDC_BS6_PERIODIC,2025-11-26 00:09:16,2025-11-26 00:09:29,18.5421024,73.9526976,61732.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.049,92.93,5.0,-61.0,13.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-10,EDC_BS6_PERIODIC,2025-11-26 00:09:22,2025-11-26 00:10:30,18.5421136,73.9527296,61733.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.015,92.93,6.0,-61.0,68.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-9,EDC_BS6_PERIODIC,2025-11-26 00:09:28,2025-11-26 00:10:30,18.5421312,73.9527296,61734.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.026,92.93,6.0,-61.0,62.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-8,EDC_BS6_PERIODIC,2025-11-26 00:09:34,2025-11-26 00:10:30,18.5421456,73.952736,61735.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.976,92.93,7.0,-61.0,56.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-7,EDC_BS6_PERIODIC,2025-11-26 00:09:40,2025-11-26 00:10:30,18.5421104,73.9527616,61736.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.913,92.93,7.0,-61.0,50.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-6,EDC_BS6_PERIODIC,2025-11-26 00:09:46,2025-11-26 00:10:30,18.542056,73.9528064,61737.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.804,92.93,7.0,-61.0,44.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-5,EDC_BS6_PERIODIC,2025-11-26 00:09:52,2025-11-26 00:10:30,18.5420608,73.9528,61738.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.791,92.93,10.0,-61.0,38.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-4,EDC_BS6_PERIODIC,2025-11-26 00:09:58,2025-11-26 00:10:30,18.542072,73.9528,61739.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.838,92.93,10.0,-61.0,32.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-3,EDC_BS6_PERIODIC,2025-11-26 00:10:04,2025-11-26 00:10:30,18.542072,73.9528192,61740.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.916,92.93,11.0,-61.0,26.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-2,EDC_BS6_PERIODIC,2025-11-26 00:10:10,2025-11-26 00:10:30,18.542072,73.9528192,61741.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.888,92.93,11.0,-61.0,20.0,0-5Mins
a6ef94b4-e467-4fa3-a7ca-8b793ba2e0d1-1,EDC_BS6_PERIODIC,2025-11-26 00:10:16,2025-11-26 00:10:30,18.54208,73.9528192,61742.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.915,92.93,11.0,-55.0,14.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-10,EDC_BS6_PERIODIC,2025-11-26 00:10:22,2025-11-26 00:11:31,18.54208,73.9528192,61743.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.914,92.93,10.0,-55.0,69.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-9,EDC_BS6_PERIODIC,2025-11-26 00:10:28,2025-11-26 00:11:31,18.542096,73.952768,61744.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.87,92.93,9.0,-55.0,63.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-8,EDC_BS6_PERIODIC,2025-11-26 00:10:34,2025-11-26 00:11:31,18.5421024,73.9527552,61745.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.806,92.93,7.0,-55.0,57.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-7,EDC_BS6_PERIODIC,2025-11-26 00:10:40,2025-11-26 00:11:31,18.5421376,73.9527168,61746.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.754,92.93,8.0,-55.0,51.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-6,EDC_BS6_PERIODIC,2025-11-26 00:10:46,2025-11-26 00:11:31,18.542168,73.952704,61747.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.731,92.93,8.0,-55.0,45.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-5,EDC_BS6_PERIODIC,2025-11-26 00:10:52,2025-11-26 00:11:31,18.542168,73.952704,61748.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.731,92.93,8.0,-55.0,39.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-4,EDC_BS6_PERIODIC,2025-11-26 00:10:58,2025-11-26 00:11:31,18.5421632,73.9527552,61749.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.778,92.93,9.0,-55.0,33.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-3,EDC_BS6_PERIODIC,2025-11-26 00:11:04,2025-11-26 00:11:31,18.542152,73.952736,61750.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.783,92.93,9.0,-55.0,27.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-2,EDC_BS6_PERIODIC,2025-11-26 00:11:10,2025-11-26 00:11:31,18.5421536,73.9527168,61751.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.784,92.93,9.0,-55.0,21.0,0-5Mins
6f1b2800-9028-463f-a1b2-5082d36e5837-1,EDC_BS6_PERIODIC,2025-11-26 00:11:16,2025-11-26 00:11:31,18.542176,73.9527104,61752.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.833,92.93,9.0,-55.0,15.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-10,EDC_BS6_PERIODIC,2025-11-26 00:11:22,2025-11-26 00:12:32,18.542184,73.9526784,61753.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.856,92.93,7.0,-55.0,70.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-9,EDC_BS6_PERIODIC,2025-11-26 00:11:28,2025-11-26 00:12:32,18.5422048,73.9526912,61754.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.881,92.93,6.0,-55.0,64.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-8,EDC_BS6_PERIODIC,2025-11-26 00:11:34,2025-11-26 00:12:32,18.542248,73.95264,61755.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.963,92.93,7.0,-55.0,58.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-7,EDC_BS6_PERIODIC,2025-11-26 00:11:40,2025-11-26 00:12:32,18.54228,73.9526272,61756.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.981,92.93,6.0,-55.0,52.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-6,EDC_BS6_PERIODIC,2025-11-26 00:11:46,2025-11-26 00:12:32,18.5423456,73.9525888,61757.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.0,92.93,7.0,-55.0,46.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-5,EDC_BS6_PERIODIC,2025-11-26 00:11:52,2025-11-26 00:12:32,18.5424288,73.9525184,61758.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.056,92.93,6.0,-55.0,40.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-4,EDC_BS6_PERIODIC,2025-11-26 00:11:58,2025-11-26 00:12:32,18.542312,73.9524544,61759.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.018,92.93,5.0,-55.0,34.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-3,EDC_BS6_PERIODIC,2025-11-26 00:12:04,2025-11-26 00:12:32,18.5422112,73.9524096,61760.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.998,92.93,4.0,-55.0,28.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-2,EDC_BS6_PERIODIC,2025-11-26 00:12:10,2025-11-26 00:12:32,18.5422208,73.9524096,61761.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.937,92.93,5.0,-55.0,22.0,0-5Mins
3bd9f4ee-e530-413d-9b72-1242cc9a8ce5-1,EDC_BS6_PERIODIC,2025-11-26 00:12:16,2025-11-26 00:12:32,18.5421952,73.95248,61762.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.905,92.93,6.0,-55.0,16.0,0-5Mins
60f25b67-b860-45b6-83df-d586ce2fffc5-11,EDC_BS6_PERIODIC,2025-11-26 00:12:22,2025-11-26 00:50:03,18.542176,73.9525248,61763.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.929,92.93,6.0,-55.0,2261.0,30-1Hr
5efc1fba-0527-4386-b434-f53cfcf0a3f4-10,EDC_BS6_PERIODIC,2025-11-26 00:12:28,2025-11-26 00:13:33,18.542192,73.9525696,61764.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,559.986,92.93,5.0,-55.0,65.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-9,EDC_BS6_PERIODIC,2025-11-26 00:12:34,2025-11-26 00:13:33,18.5422576,73.9525696,61765.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.068,92.93,5.0,-55.0,59.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-8,EDC_BS6_PERIODIC,2025-11-26 00:12:40,2025-11-26 00:13:33,18.542216,73.9525376,61766.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.114,92.93,4.0,-55.0,53.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-7,EDC_BS6_PERIODIC,2025-11-26 00:12:46,2025-11-26 00:13:33,18.542192,73.9525248,61767.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,47.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-6,EDC_BS6_PERIODIC,2025-11-26 00:12:52,2025-11-26 00:13:33,18.542192,73.9525248,61768.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,41.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-5,EDC_BS6_PERIODIC,2025-11-26 00:12:58,2025-11-26 00:13:33,18.542192,73.9525248,61769.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,35.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-4,EDC_BS6_PERIODIC,2025-11-26 00:13:04,2025-11-26 00:13:33,18.542192,73.9525248,61770.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,29.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-3,EDC_BS6_PERIODIC,2025-11-26 00:13:10,2025-11-26 00:13:33,18.542192,73.9525248,61771.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,23.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-2,EDC_BS6_PERIODIC,2025-11-26 00:13:16,2025-11-26 00:13:33,18.542192,73.9525248,61772.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,17.0,0-5Mins
5efc1fba-0527-4386-b434-f53cfcf0a3f4-1,EDC_BS6_PERIODIC,2025-11-26 00:13:22,2025-11-26 00:13:33,18.542192,73.9525248,61773.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,11.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-10,EDC_BS6_PERIODIC,2025-11-26 00:13:28,2025-11-26 00:14:34,18.542192,73.9525248,61774.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,66.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-9,EDC_BS6_PERIODIC,2025-11-26 00:13:34,2025-11-26 00:14:34,18.542192,73.9525248,61775.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,60.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-8,EDC_BS6_PERIODIC,2025-11-26 00:13:40,2025-11-26 00:14:34,18.542192,73.9525248,61776.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,54.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-7,EDC_BS6_PERIODIC,2025-11-26 00:13:46,2025-11-26 00:14:34,18.542192,73.9525248,61777.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,48.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-6,EDC_BS6_PERIODIC,2025-11-26 00:13:52,2025-11-26 00:14:34,18.542192,73.9525248,61778.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,42.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-5,EDC_BS6_PERIODIC,2025-11-26 00:13:58,2025-11-26 00:14:34,18.542192,73.9525248,61779.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,36.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-4,EDC_BS6_PERIODIC,2025-11-26 00:14:04,2025-11-26 00:14:34,18.542192,73.9525248,61780.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,30.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-3,EDC_BS6_PERIODIC,2025-11-26 00:14:10,2025-11-26 00:14:34,18.542192,73.9525248,61781.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,24.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-2,EDC_BS6_PERIODIC,2025-11-26 00:14:16,2025-11-26 00:14:34,18.542192,73.9525248,61782.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,18.0,0-5Mins
5750edf2-5488-4f0f-944f-a5dc43f037c4-1,EDC_BS6_PERIODIC,2025-11-26 00:14:22,2025-11-26 00:14:34,18.542192,73.9525248,61783.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,12.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-10,EDC_BS6_PERIODIC,2025-11-26 00:14:28,2025-11-26 00:15:35,18.542192,73.9525248,61784.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,67.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-9,EDC_BS6_PERIODIC,2025-11-26 00:14:34,2025-11-26 00:15:35,18.542192,73.9525248,61785.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,61.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-8,EDC_BS6_PERIODIC,2025-11-26 00:14:40,2025-11-26 00:15:35,18.542192,73.9525248,61786.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,55.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-7,EDC_BS6_PERIODIC,2025-11-26 00:14:46,2025-11-26 00:15:35,18.542192,73.9525248,61787.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,49.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-6,EDC_BS6_PERIODIC,2025-11-26 00:14:52,2025-11-26 00:15:35,18.542192,73.9525248,61788.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,43.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-5,EDC_BS6_PERIODIC,2025-11-26 00:14:58,2025-11-26 00:15:35,18.542192,73.9525248,61789.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,37.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-4,EDC_BS6_PERIODIC,2025-11-26 00:15:04,2025-11-26 00:15:35,18.542192,73.9525248,61790.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,31.0,0-5Mins
